route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible
GBSPX-FRPNO,9002-0314,9002-0314,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0321,9002-0321,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0328,9002-0328,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0404,9002-0404,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0411,9002-0411,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0418,9002-0418,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0425,9002-0425,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0502,9002-0502,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0509,9002-0509,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0516,9002-0516,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0523,9002-0523,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0530,9002-0530,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9002-0606,9002-0606,Paris-Nord,9002,0,,0
GBSPX-FRPNO,9004-0309,9004-0309,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0310,9004-0310,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0311,9004-0311,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0312,9004-0312,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0313,9004-0313,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0316,9004-0316,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0317,9004-0317,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0318,9004-0318,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0319,9004-0319,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0320,9004-0320,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0323,9004-0323,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0324,9004-0324,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0325,9004-0325,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0326,9004-0326,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0327,9004-0327,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0330,9004-0330,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0331,9004-0331,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0401,9004-0401,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0402,9004-0402,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0403,9004-0403,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0407,9004-0407,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0408,9004-0408,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0409,9004-0409,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0410,9004-0410,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0413,9004-0413,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0414,9004-0414,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0415,9004-0415,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0416,9004-0416,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0417,9004-0417,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0420,9004-0420,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0421,9004-0421,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0422,9004-0422,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0423,9004-0423,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0424,9004-0424,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0427,9004-0427,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0428,9004-0428,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0429,9004-0429,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0430,9004-0430,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0501,9004-0501,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0505,9004-0505,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0506,9004-0506,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0507,9004-0507,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0508,9004-0508,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0511,9004-0511,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0512,9004-0512,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0513,9004-0513,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0514,9004-0514,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0515,9004-0515,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0518,9004-0518,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0519,9004-0519,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0520,9004-0520,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0521,9004-0521,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0522,9004-0522,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0526,9004-0526,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0527,9004-0527,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0528,9004-0528,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0529,9004-0529,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0601,9004-0601,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0602,9004-0602,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0603,9004-0603,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0604,9004-0604,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9004-0605,9004-0605,Paris-Nord,9004,0,,0
GBSPX-FRPNO,9006-0313,9006-0313,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0314,9006-0314,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0320,9006-0320,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0321,9006-0321,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0323,9006-0323,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0326,9006-0326,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0327,9006-0327,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0328,9006-0328,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0330,9006-0330,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0402,9006-0402,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0403,9006-0403,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0404,9006-0404,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0409,9006-0409,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0410,9006-0410,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0411,9006-0411,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0413,9006-0413,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0416,9006-0416,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0417,9006-0417,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0418,9006-0418,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0420,9006-0420,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0423,9006-0423,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0424,9006-0424,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0425,9006-0425,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0427,9006-0427,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0430,9006-0430,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0501,9006-0501,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0502,9006-0502,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0507,9006-0507,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0508,9006-0508,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0509,9006-0509,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0511,9006-0511,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0514,9006-0514,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0515,9006-0515,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0516,9006-0516,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0518,9006-0518,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0521,9006-0521,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0522,9006-0522,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0523,9006-0523,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0528,9006-0528,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0529,9006-0529,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0530,9006-0530,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0601,9006-0601,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0604,9006-0604,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0605,9006-0605,Paris-Nord,9006,0,,0
GBSPX-FRPNO,9006-0606,9006-0606,Paris-Nord,9006,0,,0
FRPNO-GBSPX,9007-0309,9007-0309,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0310,9007-0310,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0311,9007-0311,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0312,9007-0312,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0313,9007-0313,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0314,9007-0314,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0316,9007-0316,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0317,9007-0317,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0318,9007-0318,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0319,9007-0319,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0320,9007-0320,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0321,9007-0321,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0323,9007-0323,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0324,9007-0324,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0325,9007-0325,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0326,9007-0326,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0327,9007-0327,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0328,9007-0328,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0330,9007-0330,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0331,9007-0331,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0401,9007-0401,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0402,9007-0402,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0403,9007-0403,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0404,9007-0404,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0407,9007-0407,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0408,9007-0408,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0409,9007-0409,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0410,9007-0410,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0411,9007-0411,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0413,9007-0413,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0414,9007-0414,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0415,9007-0415,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0416,9007-0416,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0417,9007-0417,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0418,9007-0418,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0420,9007-0420,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0421,9007-0421,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0422,9007-0422,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0423,9007-0423,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0424,9007-0424,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0425,9007-0425,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0427,9007-0427,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0428,9007-0428,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0429,9007-0429,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0430,9007-0430,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0501,9007-0501,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0502,9007-0502,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0504,9007-0504,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0505,9007-0505,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0506,9007-0506,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0507,9007-0507,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0508,9007-0508,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0509,9007-0509,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0511,9007-0511,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0512,9007-0512,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0513,9007-0513,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0514,9007-0514,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0515,9007-0515,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0516,9007-0516,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0518,9007-0518,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0519,9007-0519,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0520,9007-0520,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0521,9007-0521,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0522,9007-0522,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0523,9007-0523,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0526,9007-0526,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0527,9007-0527,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0528,9007-0528,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0529,9007-0529,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0530,9007-0530,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0601,9007-0601,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0602,9007-0602,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0603,9007-0603,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0604,9007-0604,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0605,9007-0605,St-Pancras-International,9007,0,,0
FRPNO-GBSPX,9007-0606,9007-0606,St-Pancras-International,9007,0,,0
GBSPX-FRPNO,9008-0309,9008-0309,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0310,9008-0310,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0311,9008-0311,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0312,9008-0312,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0313,9008-0313,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0314,9008-0314,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0315,9008-0315,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0316,9008-0316,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0317,9008-0317,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0318,9008-0318,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0319,9008-0319,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0320,9008-0320,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0321,9008-0321,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0322,9008-0322,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0323,9008-0323,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0324,9008-0324,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0325,9008-0325,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0326,9008-0326,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0327,9008-0327,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0328,9008-0328,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0329,9008-0329,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0330,9008-0330,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0331,9008-0331,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0401,9008-0401,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0402,9008-0402,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0403,9008-0403,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0404,9008-0404,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0405,9008-0405,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0406,9008-0406,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0407,9008-0407,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0408,9008-0408,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0409,9008-0409,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0410,9008-0410,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0411,9008-0411,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0412,9008-0412,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0413,9008-0413,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0414,9008-0414,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0415,9008-0415,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0416,9008-0416,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0417,9008-0417,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0418,9008-0418,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0419,9008-0419,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0420,9008-0420,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0421,9008-0421,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0422,9008-0422,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0423,9008-0423,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0424,9008-0424,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0425,9008-0425,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0426,9008-0426,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0427,9008-0427,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0428,9008-0428,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0429,9008-0429,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0430,9008-0430,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0501,9008-0501,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0502,9008-0502,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0503,9008-0503,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0504,9008-0504,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0505,9008-0505,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0506,9008-0506,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0507,9008-0507,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0508,9008-0508,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0509,9008-0509,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0510,9008-0510,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0511,9008-0511,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0512,9008-0512,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0513,9008-0513,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0514,9008-0514,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0515,9008-0515,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0516,9008-0516,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0517,9008-0517,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0518,9008-0518,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0519,9008-0519,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0520,9008-0520,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0521,9008-0521,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0522,9008-0522,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0523,9008-0523,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0524,9008-0524,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0525,9008-0525,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0526,9008-0526,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0527,9008-0527,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0528,9008-0528,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0529,9008-0529,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0530,9008-0530,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0531,9008-0531,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0601,9008-0601,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0602,9008-0602,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0603,9008-0603,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0604,9008-0604,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0605,9008-0605,Paris-Nord,9008,0,,0
GBSPX-FRPNO,9008-0606,9008-0606,Paris-Nord,9008,0,,0
FRPNO-GBSPX,9009-0309,9009-0309,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0310,9009-0310,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0311,9009-0311,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0312,9009-0312,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0313,9009-0313,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0316,9009-0316,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0317,9009-0317,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0318,9009-0318,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0319,9009-0319,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0320,9009-0320,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0323,9009-0323,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0324,9009-0324,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0325,9009-0325,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0326,9009-0326,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0327,9009-0327,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0330,9009-0330,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0331,9009-0331,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0401,9009-0401,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0402,9009-0402,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0403,9009-0403,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0407,9009-0407,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0408,9009-0408,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0409,9009-0409,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0410,9009-0410,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0413,9009-0413,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0414,9009-0414,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0415,9009-0415,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0416,9009-0416,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0417,9009-0417,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0420,9009-0420,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0421,9009-0421,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0422,9009-0422,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0423,9009-0423,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0424,9009-0424,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0427,9009-0427,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0428,9009-0428,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0429,9009-0429,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0430,9009-0430,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0501,9009-0501,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0505,9009-0505,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0506,9009-0506,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0507,9009-0507,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0508,9009-0508,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0511,9009-0511,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0512,9009-0512,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0513,9009-0513,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0514,9009-0514,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0515,9009-0515,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0518,9009-0518,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0519,9009-0519,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0520,9009-0520,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0521,9009-0521,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0522,9009-0522,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0526,9009-0526,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0527,9009-0527,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0528,9009-0528,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0529,9009-0529,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0601,9009-0601,St-Pancras-International,9009,0,,0
FRPNO-GBSPX,9009-0602,9009-0602,St-Pancras-International,9009,0,,0
